id,tokens,ner_tags,text,tokens_tags,ner_text,prompts
1924,"['Essex' '194-0' '(' 'G.' 'Gooch' '105' 'not' 'out' ',' 'D.' 'Robinson']","['B-ORG', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER']","Essex 194-0 ( G. Gooch 105 not out , D. Robinson","['Essex(B-ORG)', '194-0(O)', '((O)', 'G.(B-PER)', 'Gooch(I-PER)', '105(O)', 'not(O)', 'out(O)', ',(O)', 'D.(B-PER)', 'Robinson(I-PER)']","Essex(B-ORG) 194-0(O) ((O) G.(B-PER) Gooch(I-PER) 105(O) not(O) out(O) ,(O) D.(B-PER) Robinson(I-PER)","Input: Essex 194-0 ( G. Gooch 105 not out , D. Robinson
Output: Essex(B-ORG) 194-0(O) ((O) G.(B-PER) Gooch(I-PER) 105(O) not(O) out(O) ,(O) D.(B-PER) Robinson(I-PER)"
3276,"['Around' '40,000' 'tonnes' 'of' 'the' 'copper' 'have' 'already' 'been'
 'moved' 'to' 'warehouses' 'near' 'the' 'northern' 'port' 'of' 'Yingkou'
 ',' 'where' 'some' 'of' 'the' 'strategic' 'stockpile' 'was' 'stored' ','
 'they' 'said' '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","Around 40,000 tonnes of the copper have already been moved to warehouses near the northern port of Yingkou , where some of the strategic stockpile was stored , they said .","['Around(O)', '40,000(O)', 'tonnes(O)', 'of(O)', 'the(O)', 'copper(O)', 'have(O)', 'already(O)', 'been(O)', 'moved(O)', 'to(O)', 'warehouses(O)', 'near(O)', 'the(O)', 'northern(O)', 'port(O)', 'of(O)', 'Yingkou(B-LOC)', ',(O)', 'where(O)', 'some(O)', 'of(O)', 'the(O)', 'strategic(O)', 'stockpile(O)', 'was(O)', 'stored(O)', ',(O)', 'they(O)', 'said(O)', '.(O)']","Around(O) 40,000(O) tonnes(O) of(O) the(O) copper(O) have(O) already(O) been(O) moved(O) to(O) warehouses(O) near(O) the(O) northern(O) port(O) of(O) Yingkou(B-LOC) ,(O) where(O) some(O) of(O) the(O) strategic(O) stockpile(O) was(O) stored(O) ,(O) they(O) said(O) .(O)","Input: Around 40,000 tonnes of the copper have already been moved to warehouses near the northern port of Yingkou , where some of the strategic stockpile was stored , they said .
Output: Around(O) 40,000(O) tonnes(O) of(O) the(O) copper(O) have(O) already(O) been(O) moved(O) to(O) warehouses(O) near(O) the(O) northern(O) port(O) of(O) Yingkou(B-LOC) ,(O) where(O) some(O) of(O) the(O) strategic(O) stockpile(O) was(O) stored(O) ,(O) they(O) said(O) .(O)"
11959,['RTRS' '-' 'Queensland' 'gunman' 'evades' 'police' 'in' 'bush' 'hunt' '.'],"['B-ORG', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",RTRS - Queensland gunman evades police in bush hunt .,"['RTRS(B-ORG)', '-(O)', 'Queensland(B-LOC)', 'gunman(O)', 'evades(O)', 'police(O)', 'in(O)', 'bush(O)', 'hunt(O)', '.(O)']",RTRS(B-ORG) -(O) Queensland(B-LOC) gunman(O) evades(O) police(O) in(O) bush(O) hunt(O) .(O),"Input: RTRS - Queensland gunman evades police in bush hunt .
Output: RTRS(B-ORG) -(O) Queensland(B-LOC) gunman(O) evades(O) police(O) in(O) bush(O) hunt(O) .(O)"
5928,"['MATUZICI' ',' 'Bosnia' '1996-08-25']","['B-LOC', 'O', 'B-LOC', 'O']","MATUZICI , Bosnia 1996-08-25","['MATUZICI(B-LOC)', ',(O)', 'Bosnia(B-LOC)', '1996-08-25(O)']","MATUZICI(B-LOC) ,(O) Bosnia(B-LOC) 1996-08-25(O)","Input: MATUZICI , Bosnia 1996-08-25
Output: MATUZICI(B-LOC) ,(O) Bosnia(B-LOC) 1996-08-25(O)"
9306,['Issuer' ':' 'Akron'],"['O', 'O', 'B-ORG']",Issuer : Akron,"['Issuer(O)', ':(O)', 'Akron(B-ORG)']",Issuer(O) :(O) Akron(B-ORG),"Input: Issuer : Akron
Output: Issuer(O) :(O) Akron(B-ORG)"
12457,['Samsung' '48' '5' '55' '.468' '14'],"['B-ORG', 'O', 'O', 'O', 'O', 'O']",Samsung 48 5 55 .468 14,"['Samsung(B-ORG)', '48(O)', '5(O)', '55(O)', '.468(O)', '14(O)']",Samsung(B-ORG) 48(O) 5(O) 55(O) .468(O) 14(O),"Input: Samsung 48 5 55 .468 14
Output: Samsung(B-ORG) 48(O) 5(O) 55(O) .468(O) 14(O)"
12002,"['The' 'BOJ' 'released' 'the' 'August' 'tankan' ',' 'its' 'quarterly'
 'short-term' 'corporate' 'survey' ',' 'in' 'the' 'morning' 'and' 'it'
 'showed' 'business' 'outlook' 'had' 'worsened' '.']","['O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","The BOJ released the August tankan , its quarterly short-term corporate survey , in the morning and it showed business outlook had worsened .","['The(O)', 'BOJ(B-ORG)', 'released(O)', 'the(O)', 'August(O)', 'tankan(O)', ',(O)', 'its(O)', 'quarterly(O)', 'short-term(O)', 'corporate(O)', 'survey(O)', ',(O)', 'in(O)', 'the(O)', 'morning(O)', 'and(O)', 'it(O)', 'showed(O)', 'business(O)', 'outlook(O)', 'had(O)', 'worsened(O)', '.(O)']","The(O) BOJ(B-ORG) released(O) the(O) August(O) tankan(O) ,(O) its(O) quarterly(O) short-term(O) corporate(O) survey(O) ,(O) in(O) the(O) morning(O) and(O) it(O) showed(O) business(O) outlook(O) had(O) worsened(O) .(O)","Input: The BOJ released the August tankan , its quarterly short-term corporate survey , in the morning and it showed business outlook had worsened .
Output: The(O) BOJ(B-ORG) released(O) the(O) August(O) tankan(O) ,(O) its(O) quarterly(O) short-term(O) corporate(O) survey(O) ,(O) in(O) the(O) morning(O) and(O) it(O) showed(O) business(O) outlook(O) had(O) worsened(O) .(O)"
4439,['Most' 'Spaniards' 'back' 'talks' 'with' 'Basque' 'rebels--poll' '.'],"['O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O']",Most Spaniards back talks with Basque rebels--poll .,"['Most(O)', 'Spaniards(O)', 'back(O)', 'talks(O)', 'with(O)', 'Basque(B-MISC)', 'rebels--poll(O)', '.(O)']",Most(O) Spaniards(O) back(O) talks(O) with(O) Basque(B-MISC) rebels--poll(O) .(O),"Input: Most Spaniards back talks with Basque rebels--poll .
Output: Most(O) Spaniards(O) back(O) talks(O) with(O) Basque(B-MISC) rebels--poll(O) .(O)"
5137,['Universitatea' 'Craiova' '4' '1' '1' '2' '8' '6' '4'],"['B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Universitatea Craiova 4 1 1 2 8 6 4,"['Universitatea(B-ORG)', 'Craiova(I-ORG)', '4(O)', '1(O)', '1(O)', '2(O)', '8(O)', '6(O)', '4(O)']",Universitatea(B-ORG) Craiova(I-ORG) 4(O) 1(O) 1(O) 2(O) 8(O) 6(O) 4(O),"Input: Universitatea Craiova 4 1 1 2 8 6 4
Output: Universitatea(B-ORG) Craiova(I-ORG) 4(O) 1(O) 1(O) 2(O) 8(O) 6(O) 4(O)"
57,"['The' 'Greek' 'socialist' 'party' ""'s"" 'executive' 'bureau' 'gave' 'the'
 'green' 'light' 'to' 'Prime' 'Minister' 'Costas' 'Simitis' 'to' 'call'
 'snap' 'elections' ',' 'its' 'general' 'secretary' 'Costas' 'Skandalidis'
 'told' 'reporters' '.']","['O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O']","The Greek socialist party 's executive bureau gave the green light to Prime Minister Costas Simitis to call snap elections , its general secretary Costas Skandalidis told reporters .","['The(O)', 'Greek(B-MISC)', 'socialist(O)', 'party(O)', ""'s(O)"", 'executive(O)', 'bureau(O)', 'gave(O)', 'the(O)', 'green(O)', 'light(O)', 'to(O)', 'Prime(O)', 'Minister(O)', 'Costas(B-PER)', 'Simitis(I-PER)', 'to(O)', 'call(O)', 'snap(O)', 'elections(O)', ',(O)', 'its(O)', 'general(O)', 'secretary(O)', 'Costas(B-PER)', 'Skandalidis(I-PER)', 'told(O)', 'reporters(O)', '.(O)']","The(O) Greek(B-MISC) socialist(O) party(O) 's(O) executive(O) bureau(O) gave(O) the(O) green(O) light(O) to(O) Prime(O) Minister(O) Costas(B-PER) Simitis(I-PER) to(O) call(O) snap(O) elections(O) ,(O) its(O) general(O) secretary(O) Costas(B-PER) Skandalidis(I-PER) told(O) reporters(O) .(O)","Input: The Greek socialist party 's executive bureau gave the green light to Prime Minister Costas Simitis to call snap elections , its general secretary Costas Skandalidis told reporters .
Output: The(O) Greek(B-MISC) socialist(O) party(O) 's(O) executive(O) bureau(O) gave(O) the(O) green(O) light(O) to(O) Prime(O) Minister(O) Costas(B-PER) Simitis(I-PER) to(O) call(O) snap(O) elections(O) ,(O) its(O) general(O) secretary(O) Costas(B-PER) Skandalidis(I-PER) told(O) reporters(O) .(O)"
7910,"['""' 'We' 'expect' 'reasonable' 'growth' 'in' 'the' 'second' 'half' '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",""" We expect reasonable growth in the second half .","['""(O)', 'We(O)', 'expect(O)', 'reasonable(O)', 'growth(O)', 'in(O)', 'the(O)', 'second(O)', 'half(O)', '.(O)']","""(O) We(O) expect(O) reasonable(O) growth(O) in(O) the(O) second(O) half(O) .(O)","Input: "" We expect reasonable growth in the second half .
Output: ""(O) We(O) expect(O) reasonable(O) growth(O) in(O) the(O) second(O) half(O) .(O)"
3525,['London' '21' '11' '1' '9' '555' '462' '23'],"['B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",London 21 11 1 9 555 462 23,"['London(B-ORG)', '21(O)', '11(O)', '1(O)', '9(O)', '555(O)', '462(O)', '23(O)']",London(B-ORG) 21(O) 11(O) 1(O) 9(O) 555(O) 462(O) 23(O),"Input: London 21 11 1 9 555 462 23
Output: London(B-ORG) 21(O) 11(O) 1(O) 9(O) 555(O) 462(O) 23(O)"
10660,"['League' 'favourites' 'PSG' 'scored' 'a' 'convincing' '1-0' 'win' 'over'
 'Nantes' 'and' 'confirmed' 'they' 'would' 'again' 'be' 'the' 'team' 'to'
 'beat' 'this' 'season' '.']","['O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",League favourites PSG scored a convincing 1-0 win over Nantes and confirmed they would again be the team to beat this season .,"['League(O)', 'favourites(O)', 'PSG(B-ORG)', 'scored(O)', 'a(O)', 'convincing(O)', '1-0(O)', 'win(O)', 'over(O)', 'Nantes(B-ORG)', 'and(O)', 'confirmed(O)', 'they(O)', 'would(O)', 'again(O)', 'be(O)', 'the(O)', 'team(O)', 'to(O)', 'beat(O)', 'this(O)', 'season(O)', '.(O)']",League(O) favourites(O) PSG(B-ORG) scored(O) a(O) convincing(O) 1-0(O) win(O) over(O) Nantes(B-ORG) and(O) confirmed(O) they(O) would(O) again(O) be(O) the(O) team(O) to(O) beat(O) this(O) season(O) .(O),"Input: League favourites PSG scored a convincing 1-0 win over Nantes and confirmed they would again be the team to beat this season .
Output: League(O) favourites(O) PSG(B-ORG) scored(O) a(O) convincing(O) 1-0(O) win(O) over(O) Nantes(B-ORG) and(O) confirmed(O) they(O) would(O) again(O) be(O) the(O) team(O) to(O) beat(O) this(O) season(O) .(O)"
7536,"['He' 'had' 'earlier' 'visited' 'Japan' ',' 'South' 'Korea' 'and' 'China'
 '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'I-LOC', 'O', 'B-LOC', 'O']","He had earlier visited Japan , South Korea and China .","['He(O)', 'had(O)', 'earlier(O)', 'visited(O)', 'Japan(B-LOC)', ',(O)', 'South(B-LOC)', 'Korea(I-LOC)', 'and(O)', 'China(B-LOC)', '.(O)']","He(O) had(O) earlier(O) visited(O) Japan(B-LOC) ,(O) South(B-LOC) Korea(I-LOC) and(O) China(B-LOC) .(O)","Input: He had earlier visited Japan , South Korea and China .
Output: He(O) had(O) earlier(O) visited(O) Japan(B-LOC) ,(O) South(B-LOC) Korea(I-LOC) and(O) China(B-LOC) .(O)"
5921,"['""' 'Therefore' 'I' 'have' 'some' 'doubts' 'about' 'achieving' 'some'
 'form' 'of' 'reconciliation' '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",""" Therefore I have some doubts about achieving some form of reconciliation .","['""(O)', 'Therefore(O)', 'I(O)', 'have(O)', 'some(O)', 'doubts(O)', 'about(O)', 'achieving(O)', 'some(O)', 'form(O)', 'of(O)', 'reconciliation(O)', '.(O)']","""(O) Therefore(O) I(O) have(O) some(O) doubts(O) about(O) achieving(O) some(O) form(O) of(O) reconciliation(O) .(O)","Input: "" Therefore I have some doubts about achieving some form of reconciliation .
Output: ""(O) Therefore(O) I(O) have(O) some(O) doubts(O) about(O) achieving(O) some(O) form(O) of(O) reconciliation(O) .(O)"
443,['M.' 'Atherton' 'b' 'Waqar' 'Younis' '31'],"['B-PER', 'I-PER', 'O', 'B-PER', 'I-PER', 'O']",M. Atherton b Waqar Younis 31,"['M.(B-PER)', 'Atherton(I-PER)', 'b(O)', 'Waqar(B-PER)', 'Younis(I-PER)', '31(O)']",M.(B-PER) Atherton(I-PER) b(O) Waqar(B-PER) Younis(I-PER) 31(O),"Input: M. Atherton b Waqar Younis 31
Output: M.(B-PER) Atherton(I-PER) b(O) Waqar(B-PER) Younis(I-PER) 31(O)"
5868,['Carlton' '21' '14' '0' '7' '2009' '1844' '108.9' '56'],"['B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Carlton 21 14 0 7 2009 1844 108.9 56,"['Carlton(B-ORG)', '21(O)', '14(O)', '0(O)', '7(O)', '2009(O)', '1844(O)', '108.9(O)', '56(O)']",Carlton(B-ORG) 21(O) 14(O) 0(O) 7(O) 2009(O) 1844(O) 108.9(O) 56(O),"Input: Carlton 21 14 0 7 2009 1844 108.9 56
Output: Carlton(B-ORG) 21(O) 14(O) 0(O) 7(O) 2009(O) 1844(O) 108.9(O) 56(O)"
13165,"['There' 'was' 'no' 'immediate' 'comment' 'on' 'the' 'report' 'from' 'the'
 'White' 'House' '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O']",There was no immediate comment on the report from the White House .,"['There(O)', 'was(O)', 'no(O)', 'immediate(O)', 'comment(O)', 'on(O)', 'the(O)', 'report(O)', 'from(O)', 'the(O)', 'White(B-LOC)', 'House(I-LOC)', '.(O)']",There(O) was(O) no(O) immediate(O) comment(O) on(O) the(O) report(O) from(O) the(O) White(B-LOC) House(I-LOC) .(O),"Input: There was no immediate comment on the report from the White House .
Output: There(O) was(O) no(O) immediate(O) comment(O) on(O) the(O) report(O) from(O) the(O) White(B-LOC) House(I-LOC) .(O)"
872,"['Guzman' '(' '10-8' ')' 'won' 'for' 'the' 'first' 'time' 'since' 'July'
 '16' ',' 'a' 'span' 'of' 'six' 'starts' '.']","['B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","Guzman ( 10-8 ) won for the first time since July 16 , a span of six starts .","['Guzman(B-PER)', '((O)', '10-8(O)', ')(O)', 'won(O)', 'for(O)', 'the(O)', 'first(O)', 'time(O)', 'since(O)', 'July(O)', '16(O)', ',(O)', 'a(O)', 'span(O)', 'of(O)', 'six(O)', 'starts(O)', '.(O)']","Guzman(B-PER) ((O) 10-8(O) )(O) won(O) for(O) the(O) first(O) time(O) since(O) July(O) 16(O) ,(O) a(O) span(O) of(O) six(O) starts(O) .(O)","Input: Guzman ( 10-8 ) won for the first time since July 16 , a span of six starts .
Output: Guzman(B-PER) ((O) 10-8(O) )(O) won(O) for(O) the(O) first(O) time(O) since(O) July(O) 16(O) ,(O) a(O) span(O) of(O) six(O) starts(O) .(O)"
229,"['Cash' 'markets' 'are' 'also' 'expected' 'to' 'be' 'quiet' 'after' 'the'
 'record' 'amount' 'of' 'feedlot' 'cattle' 'traded' 'this' 'week' ','
 'they' 'said' '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","Cash markets are also expected to be quiet after the record amount of feedlot cattle traded this week , they said .","['Cash(O)', 'markets(O)', 'are(O)', 'also(O)', 'expected(O)', 'to(O)', 'be(O)', 'quiet(O)', 'after(O)', 'the(O)', 'record(O)', 'amount(O)', 'of(O)', 'feedlot(O)', 'cattle(O)', 'traded(O)', 'this(O)', 'week(O)', ',(O)', 'they(O)', 'said(O)', '.(O)']","Cash(O) markets(O) are(O) also(O) expected(O) to(O) be(O) quiet(O) after(O) the(O) record(O) amount(O) of(O) feedlot(O) cattle(O) traded(O) this(O) week(O) ,(O) they(O) said(O) .(O)","Input: Cash markets are also expected to be quiet after the record amount of feedlot cattle traded this week , they said .
Output: Cash(O) markets(O) are(O) also(O) expected(O) to(O) be(O) quiet(O) after(O) the(O) record(O) amount(O) of(O) feedlot(O) cattle(O) traded(O) this(O) week(O) ,(O) they(O) said(O) .(O)"
12219,['Davis' '71' '73'],"['B-PER', 'O', 'O']",Davis 71 73,"['Davis(B-PER)', '71(O)', '73(O)']",Davis(B-PER) 71(O) 73(O),"Input: Davis 71 73
Output: Davis(B-PER) 71(O) 73(O)"
1191,"['The' 'ECOMOG' 'force' ',' 'currently' '10,000' 'strong' ',' 'was' 'sent'
 'to' 'Liberia' 'by' 'the' 'Economic' 'Community' 'of' 'West' 'African'
 'States' 'in' '1990' 'at' 'the' 'height' 'of' 'the' 'fighting' '.']","['O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","The ECOMOG force , currently 10,000 strong , was sent to Liberia by the Economic Community of West African States in 1990 at the height of the fighting .","['The(O)', 'ECOMOG(B-ORG)', 'force(O)', ',(O)', 'currently(O)', '10,000(O)', 'strong(O)', ',(O)', 'was(O)', 'sent(O)', 'to(O)', 'Liberia(B-LOC)', 'by(O)', 'the(O)', 'Economic(B-ORG)', 'Community(I-ORG)', 'of(I-ORG)', 'West(I-ORG)', 'African(I-ORG)', 'States(I-ORG)', 'in(O)', '1990(O)', 'at(O)', 'the(O)', 'height(O)', 'of(O)', 'the(O)', 'fighting(O)', '.(O)']","The(O) ECOMOG(B-ORG) force(O) ,(O) currently(O) 10,000(O) strong(O) ,(O) was(O) sent(O) to(O) Liberia(B-LOC) by(O) the(O) Economic(B-ORG) Community(I-ORG) of(I-ORG) West(I-ORG) African(I-ORG) States(I-ORG) in(O) 1990(O) at(O) the(O) height(O) of(O) the(O) fighting(O) .(O)","Input: The ECOMOG force , currently 10,000 strong , was sent to Liberia by the Economic Community of West African States in 1990 at the height of the fighting .
Output: The(O) ECOMOG(B-ORG) force(O) ,(O) currently(O) 10,000(O) strong(O) ,(O) was(O) sent(O) to(O) Liberia(B-LOC) by(O) the(O) Economic(B-ORG) Community(I-ORG) of(I-ORG) West(I-ORG) African(I-ORG) States(I-ORG) in(O) 1990(O) at(O) the(O) height(O) of(O) the(O) fighting(O) .(O)"
6274,"['IMED' 'had' 'profits' 'of' '$' '1.7' 'million' ',' 'or' '6' 'cents'
 'per' 'fully' 'diluted' 'common' 'share' ',' 'on' '$' '53.9' 'million'
 'in' 'revenues' 'in' 'the' 'first' 'half' 'of' '1996' '.']","['B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","IMED had profits of $ 1.7 million , or 6 cents per fully diluted common share , on $ 53.9 million in revenues in the first half of 1996 .","['IMED(B-ORG)', 'had(O)', 'profits(O)', 'of(O)', '$(O)', '1.7(O)', 'million(O)', ',(O)', 'or(O)', '6(O)', 'cents(O)', 'per(O)', 'fully(O)', 'diluted(O)', 'common(O)', 'share(O)', ',(O)', 'on(O)', '$(O)', '53.9(O)', 'million(O)', 'in(O)', 'revenues(O)', 'in(O)', 'the(O)', 'first(O)', 'half(O)', 'of(O)', '1996(O)', '.(O)']","IMED(B-ORG) had(O) profits(O) of(O) $(O) 1.7(O) million(O) ,(O) or(O) 6(O) cents(O) per(O) fully(O) diluted(O) common(O) share(O) ,(O) on(O) $(O) 53.9(O) million(O) in(O) revenues(O) in(O) the(O) first(O) half(O) of(O) 1996(O) .(O)","Input: IMED had profits of $ 1.7 million , or 6 cents per fully diluted common share , on $ 53.9 million in revenues in the first half of 1996 .
Output: IMED(B-ORG) had(O) profits(O) of(O) $(O) 1.7(O) million(O) ,(O) or(O) 6(O) cents(O) per(O) fully(O) diluted(O) common(O) share(O) ,(O) on(O) $(O) 53.9(O) million(O) in(O) revenues(O) in(O) the(O) first(O) half(O) of(O) 1996(O) .(O)"
12707,"['Ajax' 'defender' 'John' 'Veldman' 'and' 'his' 'team' 'mate' 'Richard'
 'Witschge' 'are' 'injured' ',' 'while' 'PSV' 'midfielder' 'Philip' 'Cocu'
 'has' 'a' 'fever' '.']","['B-ORG', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O']","Ajax defender John Veldman and his team mate Richard Witschge are injured , while PSV midfielder Philip Cocu has a fever .","['Ajax(B-ORG)', 'defender(O)', 'John(B-PER)', 'Veldman(I-PER)', 'and(O)', 'his(O)', 'team(O)', 'mate(O)', 'Richard(B-PER)', 'Witschge(I-PER)', 'are(O)', 'injured(O)', ',(O)', 'while(O)', 'PSV(B-ORG)', 'midfielder(O)', 'Philip(B-PER)', 'Cocu(I-PER)', 'has(O)', 'a(O)', 'fever(O)', '.(O)']","Ajax(B-ORG) defender(O) John(B-PER) Veldman(I-PER) and(O) his(O) team(O) mate(O) Richard(B-PER) Witschge(I-PER) are(O) injured(O) ,(O) while(O) PSV(B-ORG) midfielder(O) Philip(B-PER) Cocu(I-PER) has(O) a(O) fever(O) .(O)","Input: Ajax defender John Veldman and his team mate Richard Witschge are injured , while PSV midfielder Philip Cocu has a fever .
Output: Ajax(B-ORG) defender(O) John(B-PER) Veldman(I-PER) and(O) his(O) team(O) mate(O) Richard(B-PER) Witschge(I-PER) are(O) injured(O) ,(O) while(O) PSV(B-ORG) midfielder(O) Philip(B-PER) Cocu(I-PER) has(O) a(O) fever(O) .(O)"
11185,"['Mosenergo' 'closed' 'at' 'at' '$' '0.958' 'after' '$' '0.966' ','
 'Rostelekom' 'fell' 'to' '$' '2.56' 'from' '$' '2.58' 'and' 'LUKoil'
 'was' '$' '9.82' 'after' '$' '9.85' '.']","['B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","Mosenergo closed at at $ 0.958 after $ 0.966 , Rostelekom fell to $ 2.56 from $ 2.58 and LUKoil was $ 9.82 after $ 9.85 .","['Mosenergo(B-ORG)', 'closed(O)', 'at(O)', 'at(O)', '$(O)', '0.958(O)', 'after(O)', '$(O)', '0.966(O)', ',(O)', 'Rostelekom(B-ORG)', 'fell(O)', 'to(O)', '$(O)', '2.56(O)', 'from(O)', '$(O)', '2.58(O)', 'and(O)', 'LUKoil(B-ORG)', 'was(O)', '$(O)', '9.82(O)', 'after(O)', '$(O)', '9.85(O)', '.(O)']","Mosenergo(B-ORG) closed(O) at(O) at(O) $(O) 0.958(O) after(O) $(O) 0.966(O) ,(O) Rostelekom(B-ORG) fell(O) to(O) $(O) 2.56(O) from(O) $(O) 2.58(O) and(O) LUKoil(B-ORG) was(O) $(O) 9.82(O) after(O) $(O) 9.85(O) .(O)","Input: Mosenergo closed at at $ 0.958 after $ 0.966 , Rostelekom fell to $ 2.56 from $ 2.58 and LUKoil was $ 9.82 after $ 9.85 .
Output: Mosenergo(B-ORG) closed(O) at(O) at(O) $(O) 0.958(O) after(O) $(O) 0.966(O) ,(O) Rostelekom(B-ORG) fell(O) to(O) $(O) 2.56(O) from(O) $(O) 2.58(O) and(O) LUKoil(B-ORG) was(O) $(O) 9.82(O) after(O) $(O) 9.85(O) .(O)"
11231,"['But' 'of' 'course' 'those' 'who' 'could' 'not' 'read' 'had' 'to' 'be'
 'shown' '.' '""']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","But of course those who could not read had to be shown . ""","['But(O)', 'of(O)', 'course(O)', 'those(O)', 'who(O)', 'could(O)', 'not(O)', 'read(O)', 'had(O)', 'to(O)', 'be(O)', 'shown(O)', '.(O)', '""(O)']","But(O) of(O) course(O) those(O) who(O) could(O) not(O) read(O) had(O) to(O) be(O) shown(O) .(O) ""(O)","Input: But of course those who could not read had to be shown . ""
Output: But(O) of(O) course(O) those(O) who(O) could(O) not(O) read(O) had(O) to(O) be(O) shown(O) .(O) ""(O)"
12354,['Leading' 'overall' 'placings' 'after' 'three' 'stages' ':'],"['O', 'O', 'O', 'O', 'O', 'O', 'O']",Leading overall placings after three stages :,"['Leading(O)', 'overall(O)', 'placings(O)', 'after(O)', 'three(O)', 'stages(O)', ':(O)']",Leading(O) overall(O) placings(O) after(O) three(O) stages(O) :(O),"Input: Leading overall placings after three stages :
Output: Leading(O) overall(O) placings(O) after(O) three(O) stages(O) :(O)"
5059,['Final'],['O'],Final,['Final(O)'],Final(O),"Input: Final
Output: Final(O)"
284,"['Finnish' 'April' 'trade' 'surplus' '3.8' 'billion' 'markka' '-' 'NCB'
 '.']","['B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O']",Finnish April trade surplus 3.8 billion markka - NCB .,"['Finnish(B-MISC)', 'April(O)', 'trade(O)', 'surplus(O)', '3.8(O)', 'billion(O)', 'markka(O)', '-(O)', 'NCB(B-ORG)', '.(O)']",Finnish(B-MISC) April(O) trade(O) surplus(O) 3.8(O) billion(O) markka(O) -(O) NCB(B-ORG) .(O),"Input: Finnish April trade surplus 3.8 billion markka - NCB .
Output: Finnish(B-MISC) April(O) trade(O) surplus(O) 3.8(O) billion(O) markka(O) -(O) NCB(B-ORG) .(O)"
4642,['167'],['O'],167,['167(O)'],167(O),"Input: 167
Output: 167(O)"
